Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
86210637,1,"Ludlow Close, Harrow, Middlesex",575000,4,Terraced,https://www.rightmove.co.uk/properties/86210637#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Initial entry,2023-06-20,,2023-10-21,"Pinner, Middlesex"
86211315,1,"Burlington Close, Pinner, HA5",695000,3,Detached,https://www.rightmove.co.uk/properties/86211315#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-06-20,,2023-10-19,"Pinner, Middlesex"
86211315,2,"Burlington Close, Pinner, HA5",650000,3,Detached,https://www.rightmove.co.uk/properties/86211315#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-06-28,,2023-10-19,"Pinner, Middlesex"
86211315,3,"Burlington Close, Pinner, HA5",650000,3,Detached,https://www.rightmove.co.uk/properties/86211315#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
86227140,1,"Hill Road, Pinner, HA5",800000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86227140#/?channel=RES_BUY,"Purplebricks, covering Harrow",Initial entry,2023-06-20,,2023-10-19,"Pinner, Middlesex"
86227140,2,"Hill Road, Pinner, HA5",800000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86227140#/?channel=RES_BUY,"Purplebricks, covering Harrow",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
86233869,1,"St. Ursula Grove, Pinner, Middlesex",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86233869#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-07-05,,2023-10-19,"Pinner, Middlesex"
86233869,2,"St. Ursula Grove, Pinner, Middlesex",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86233869#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
86236311,1,"Park Mead, Harrow",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86236311#/?channel=RES_BUY,"Brian Cox, Harrow",Initial entry,2023-07-05,,2023-10-30,"Pinner, Middlesex"
86236311,2,"Park Mead, Harrow",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86236311#/?channel=RES_BUY,"Brian Cox, Harrow",UNDER OFFER,2023-10-30,,2023-10-30,"Pinner, Middlesex"
86237370,1,"Acacia Avenue, Ruislip, HA4",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86237370#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2023-07-05,,2023-10-21,"Pinner, Middlesex"
86237370,2,"Acacia Avenue, Ruislip, HA4",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86237370#/?channel=RES_BUY,"Coopers, Ruislip",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
86243787,1,"Brookfields Avenue, Mitcham, CR4",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86243787#/?channel=RES_BUY,"Goodfellows, Mitcham",Initial entry,2023-07-05,,2023-10-21,"Sutton, Surrey"
86243787,2,"Brookfields Avenue, Mitcham, CR4",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86243787#/?channel=RES_BUY,"Goodfellows, Mitcham",Reduced,2023-07-31,,2023-10-21,"Sutton, Surrey"
86247960,1,"Belsize Road, Harrow",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86247960#/?channel=RES_BUY,"Connells, Harrow",Initial entry,2023-09-04,,2023-10-21,"Pinner, Middlesex"
86252247,1,"Wimborne Drive, Pinner, Greater London",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86252247#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-07-05,,2023-10-19,"Pinner, Middlesex"
86252247,2,"Wimborne Drive, Pinner, Greater London",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86252247#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
86252334,1,"Wallace Fields, Epsom",1375000,5,Detached,https://www.rightmove.co.uk/properties/86252334#/?channel=RES_BUY,"The Personal Agent, Epsom",Initial entry,2023-07-05,,2023-10-21,"Sutton, Surrey"
86252334,2,"Wallace Fields, Epsom",1375000,5,Detached,https://www.rightmove.co.uk/properties/86252334#/?channel=RES_BUY,"The Personal Agent, Epsom",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
86253183,1,"Cunningham Road, Banstead",1800000,5,Detached,https://www.rightmove.co.uk/properties/86253183#/?channel=RES_BUY,"Williams Harlow, Banstead",Initial entry,2023-07-05,,2023-10-21,"Sutton, Surrey"
86253183,2,"Cunningham Road, Banstead",1795000,5,Detached,https://www.rightmove.co.uk/properties/86253183#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-09-13,,2023-10-21,"Sutton, Surrey"
86253183,3,"Cunningham Road, Banstead",1800000,5,Detached,https://www.rightmove.co.uk/properties/86253183#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-09-14,,2023-10-21,"Sutton, Surrey"
86253183,4,"Cunningham Road, Banstead",1795000,5,Detached,https://www.rightmove.co.uk/properties/86253183#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-09-14,,2023-10-21,"Sutton, Surrey"
86263341,1,"Watson Avenue, Cheam, Sutton, SM3",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86263341#/?channel=RES_BUY,"Andrews Estate Agents, North Cheam",Initial entry,2023-07-05,,2023-10-21,"Sutton, Surrey"
86263341,2,"Watson Avenue, Cheam, Sutton, SM3",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86263341#/?channel=RES_BUY,"Andrews Estate Agents, North Cheam",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
86264751,1,"Thames Drive, Ruislip",850000,4,Detached,https://www.rightmove.co.uk/properties/86264751#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Initial entry,2023-07-05,,2023-10-21,"Pinner, Middlesex"
86264751,2,"Thames Drive, Ruislip",850000,4,Detached,https://www.rightmove.co.uk/properties/86264751#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
86266743,1,"Murray Crescent, Pinner, Middlesex, HA5",1150000,4,Detached,https://www.rightmove.co.uk/properties/86266743#/?channel=RES_BUY,"Savills, Northwood",Initial entry,2023-07-05,,2023-10-19,"Pinner, Middlesex"
86267979,1,"Calverley Road, Stoneleigh",620000,3,Chalet,https://www.rightmove.co.uk/properties/86267979#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Initial entry,2023-07-05,,2023-10-21,"Sutton, Surrey"
86267979,2,"Calverley Road, Stoneleigh",575000,3,Chalet,https://www.rightmove.co.uk/properties/86267979#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Reduced,2023-07-12,,2023-10-21,"Sutton, Surrey"
86267979,3,"Calverley Road, Stoneleigh",620000,3,Chalet,https://www.rightmove.co.uk/properties/86267979#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Reduced,2023-07-18,,2023-10-21,"Sutton, Surrey"
86267979,4,"Calverley Road, Stoneleigh",575000,3,Chalet,https://www.rightmove.co.uk/properties/86267979#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Reduced,2023-07-18,,2023-10-21,"Sutton, Surrey"
86267979,5,"Calverley Road, Stoneleigh",575000,3,Chalet,https://www.rightmove.co.uk/properties/86267979#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
86275842,1,"Covey Road, Worcester Park",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86275842#/?channel=RES_BUY,"Barnard Marcus, Worcester Park",Initial entry,2023-07-11,,2023-10-21,"Sutton, Surrey"
86275842,2,"Covey Road, Worcester Park",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86275842#/?channel=RES_BUY,"Barnard Marcus, Worcester Park",Reduced,2023-09-05,,2023-10-21,"Sutton, Surrey"
86275842,3,"Covey Road, Worcester Park",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86275842#/?channel=RES_BUY,"Barnard Marcus, Worcester Park",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
86277678,1,"Stanley Park Road, Carshalton, SM5",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86277678#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",Initial entry,2023-07-11,,2023-10-21,"Sutton, Surrey"
86290893,1,"Camborne Road, Morden",850000,3,House,https://www.rightmove.co.uk/properties/86290893#/?channel=RES_BUY,"Dexters, Wimbledon",Initial entry,2023-07-12,,2023-10-21,"Sutton, Surrey"
86290893,2,"Camborne Road, Morden",785000,3,House,https://www.rightmove.co.uk/properties/86290893#/?channel=RES_BUY,"Dexters, Wimbledon",Reduced,2023-08-01,,2023-10-21,"Sutton, Surrey"
86294142,1,"Mill Drive, Ruislip, Middlesex, HA4",685000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86294142#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Initial entry,2023-07-12,,2023-10-21,"Pinner, Middlesex"
86294142,2,"Mill Drive, Ruislip, Middlesex, HA4",670000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86294142#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Reduced,2023-08-30,,2023-10-21,"Pinner, Middlesex"
86294142,3,"Mill Drive, Ruislip, Middlesex, HA4",645000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86294142#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Reduced,2023-09-27,,2023-10-21,"Pinner, Middlesex"
86294337,1,"The Fairway, Ruislip",782500,4,Detached,https://www.rightmove.co.uk/properties/86294337#/?channel=RES_BUY,"Andrew Pearce, Eastcote",Initial entry,2023-07-12,,2023-10-21,"Pinner, Middlesex"
86294337,2,"The Fairway, Ruislip",785000,4,Detached,https://www.rightmove.co.uk/properties/86294337#/?channel=RES_BUY,"Andrew Pearce, Eastcote",Reduced,2023-09-27,,2023-10-21,"Pinner, Middlesex"
86294337,3,"The Fairway, Ruislip",780000,4,Detached,https://www.rightmove.co.uk/properties/86294337#/?channel=RES_BUY,"Andrew Pearce, Eastcote",Reduced,2023-10-13,,2023-10-21,"Pinner, Middlesex"
86312472,1,"Scarborough Close, Sutton",850000,3,Detached,https://www.rightmove.co.uk/properties/86312472#/?channel=RES_BUY,"James Bailey Sales & Lettings, Sutton",Initial entry,2023-09-18,,2023-10-21,"Sutton, Surrey"
86312472,2,"Scarborough Close, Sutton",800000,3,Detached,https://www.rightmove.co.uk/properties/86312472#/?channel=RES_BUY,"James Bailey Sales & Lettings, Sutton",Reduced,2023-10-12,,2023-10-21,"Sutton, Surrey"
86319132,1,"Hadleigh Drive, Sutton",750000,5,Link Detached House,https://www.rightmove.co.uk/properties/86319132#/?channel=RES_BUY,"Butlers, Sutton",Initial entry,2023-10-03,,2023-10-21,"Sutton, Surrey"
86319132,2,"Hadleigh Drive, Sutton",750000,5,Link Detached House,https://www.rightmove.co.uk/properties/86319132#/?channel=RES_BUY,"Butlers, Sutton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
86322303,1,"Ashcombe Road, CARSHALTON",1000000,3,Detached,https://www.rightmove.co.uk/properties/86322303#/?channel=RES_BUY,"Silverman Black, Carshalton",Initial entry,2023-10-03,,2023-10-21,"Sutton, Surrey"
86327112,1,"Westways, Stoneleigh",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86327112#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Initial entry,2023-10-03,,2023-10-21,"Sutton, Surrey"
86327112,2,"Westways, Stoneleigh",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86327112#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Reduced,2023-10-13,,2023-10-21,"Sutton, Surrey"
86327112,3,"Westways, Stoneleigh",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86327112#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
86330628,1,"Lowick Road, Harrow",850000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86330628#/?channel=RES_BUY,"Robertson Phillips, North Harrow",Initial entry,2023-10-03,,2023-10-21,"Pinner, Middlesex"
86332374,1,"Joel Street, Pinner, Middlesex",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86332374#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Initial entry,2023-10-03,,2023-10-19,"Pinner, Middlesex"
86332374,2,"Joel Street, Pinner, Middlesex",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86332374#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",SOLD STC,2023-10-20,,2023-10-20,"Pinner, Middlesex"
86347452,1,"Drury Road, West Harrow",575000,3,Terraced,https://www.rightmove.co.uk/properties/86347452#/?channel=RES_BUY,"Woodward Estate Agents, Harrow",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86351154,1,"Lynmouth Avenue, Morden",525000,3,Terraced,https://www.rightmove.co.uk/properties/86351154#/?channel=RES_BUY,"Watson Homes, Carshalton",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86351964,1,"West End Road, Ruislip, HA4 6DU",699950,3,Detached,https://www.rightmove.co.uk/properties/86351964#/?channel=RES_BUY,"eXp UK, London",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86355453,1,"William Road, Sutton, SM1",540000,3,Terraced,https://www.rightmove.co.uk/properties/86355453#/?channel=RES_BUY,"Express Estate Agency, Nationwide",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86356395,1,"Torbay Road, Harrow, HA2",750000,5,End of Terrace,https://www.rightmove.co.uk/properties/86356395#/?channel=RES_BUY,"Christopher Edwards, Rayners Lane, Pinner",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86359323,1,"Inverness Road, Worcester Park",539950,3,Semi-Detached,https://www.rightmove.co.uk/properties/86359323#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86360439,1,"Howletts Lane, Ruislip",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86360439#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86360589,1,"Edenfield Gardens, Worcester Park, Surrey, KT4",885000,3,Detached,https://www.rightmove.co.uk/properties/86360589#/?channel=RES_BUY,"Andrews Estate Agents, Worcester Park",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86365059,1,"Salisbury Road, Carshalton, SM5",775000,3,Detached,https://www.rightmove.co.uk/properties/86365059#/?channel=RES_BUY,"Andrews Estate Agents, Sutton",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86368833,1,"St. Philips Avenue, Worcester Park, Surrey, KT4",545000,3,Terraced,https://www.rightmove.co.uk/properties/86368833#/?channel=RES_BUY,"Connor Prince, Worcester Park",Initial entry,2023-10-13,,2023-10-21,"Sutton, Surrey"
86369034,1,"Heatherdene Close, Mitcham, CR4",550000,3,Terraced,https://www.rightmove.co.uk/properties/86369034#/?channel=RES_BUY,"Purplebricks, covering Croydon",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86369580,1,"Foxfield Close, Northwood, HA6",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86369580#/?channel=RES_BUY,"Foxtons, Pinner",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86371860,1,"Tithe Farm Avenue, Harrow",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86371860#/?channel=RES_BUY,"Connells, Harrow",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86371860,2,"Tithe Farm Avenue, Harrow",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86371860#/?channel=RES_BUY,"Connells, Harrow",Reduced,2023-10-17,,2023-10-21,"Pinner, Middlesex"
86372286,1,"Hawthorne Avenue, Carshalton on the Hill",795000,3,Semi-Detached,https://www.rightmove.co.uk/properties/86372286#/?channel=RES_BUY,"Cromwells Estate Agents, Wallington",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86374329,1,"Evelyn Avenue, Ruislip",810000,3,Detached,https://www.rightmove.co.uk/properties/86374329#/?channel=RES_BUY,"Gibson Honey, Ruislip - Sales",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86377560,1,"Priest Hill Close, EPSOM, KT17",2000000,6,Detached,https://www.rightmove.co.uk/properties/86377560#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",Initial entry,2023-10-06,,2023-10-21,"Sutton, Surrey"
86387532,1,"Lorraine Park, Harrow, HA3",590000,3,Terraced,https://www.rightmove.co.uk/properties/86387532#/?channel=RES_BUY,"Bloom Residential, London",Initial entry,2023-10-06,,2023-10-21,"Pinner, Middlesex"
86389578,1,"Dunster Avenue, Morden, Surrey",550000,3,End of Terrace,https://www.rightmove.co.uk/properties/86389578#/?channel=RES_BUY,"Cubitt & West, Sutton",Initial entry,2023-10-07,,2023-10-21,"Sutton, Surrey"
86402418,1,"Jubilee Drive, Ruislip",599500,3,Semi-Detached,https://www.rightmove.co.uk/properties/86402418#/?channel=RES_BUY,"Albert Grace, North Harrow",Initial entry,2023-10-07,,2023-10-21,"Pinner, Middlesex"
86405958,1,"Northumberland Road, Harrow",649950,3,Semi-Detached,https://www.rightmove.co.uk/properties/86405958#/?channel=RES_BUY,"Brian Cox, North Harrow",Initial entry,2023-10-07,,2023-10-21,"Pinner, Middlesex"
86413929,1,"Devonshire Road, Sutton, SM2",550000,3,Town House,https://www.rightmove.co.uk/properties/86413929#/?channel=RES_BUY,"eXp UK, London",Initial entry,2023-10-08,,2023-10-21,"Sutton, Surrey"
86443776,1,"Northwood Road, Carshalton",725000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86443776#/?channel=RES_BUY,"Paul Graham, Carshalton",Initial entry,2023-10-09,,2023-10-21,"Sutton, Surrey"
86443776,2,"Northwood Road, Carshalton",700000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86443776#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2023-10-18,,2023-10-21,"Sutton, Surrey"
86443815,1,"Brackenbridge Drive, Ruislip, Middlesex",675000,3,Terraced,https://www.rightmove.co.uk/properties/86443815#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Initial entry,2023-10-09,,2023-10-21,"Pinner, Middlesex"
86443815,2,"Brackenbridge Drive, Ruislip, Middlesex",700000,3,Terraced,https://www.rightmove.co.uk/properties/86443815#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-10-09,,2023-10-21,"Pinner, Middlesex"
86443815,3,"Brackenbridge Drive, Ruislip, Middlesex",675000,3,Terraced,https://www.rightmove.co.uk/properties/86443815#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-10-12,,2023-10-21,"Pinner, Middlesex"
86443815,4,"Brackenbridge Drive, Ruislip, Middlesex",700000,3,Terraced,https://www.rightmove.co.uk/properties/86443815#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-10-12,,2023-10-21,"Pinner, Middlesex"
86443815,5,"Brackenbridge Drive, Ruislip, Middlesex",675000,3,Terraced,https://www.rightmove.co.uk/properties/86443815#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-10-12,,2023-10-21,"Pinner, Middlesex"
86443815,6,"Brackenbridge Drive, Ruislip, Middlesex",700000,3,Terraced,https://www.rightmove.co.uk/properties/86443815#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-10-15,,2023-10-21,"Pinner, Middlesex"
86443815,7,"Brackenbridge Drive, Ruislip, Middlesex",675000,3,Terraced,https://www.rightmove.co.uk/properties/86443815#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-10-16,,2023-10-21,"Pinner, Middlesex"
86444751,1,"South Approach, Moor Park",1500000,3,Detached,https://www.rightmove.co.uk/properties/86444751#/?channel=RES_BUY,"Robsons, Moor Park",Initial entry,2023-10-09,,2023-10-21,"Pinner, Middlesex"
86446467,1,"Furze Close, South Oxhey",595000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86446467#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",Initial entry,2023-10-09,,2023-10-21,"Pinner, Middlesex"
86446467,2,"Furze Close, South Oxhey",595000,4,Semi-Detached,https://www.rightmove.co.uk/properties/86446467#/?channel=RES_BUY,"Fairfield Estate Agents, Oxhey",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
86449392,1,"Adderley Road, Harrow, HA3",700000,4,End of Terrace,https://www.rightmove.co.uk/properties/86449392#/?channel=RES_BUY,"Purplebricks, covering Harrow",Initial entry,2023-10-09,,2023-10-21,"Pinner, Middlesex"
86449392,2,"Adderley Road, Harrow, HA3",675000,4,End of Terrace,https://www.rightmove.co.uk/properties/86449392#/?channel=RES_BUY,"Purplebricks, covering Harrow",Reduced,2023-10-17,,2023-10-21,"Pinner, Middlesex"
86455083,1,"Wolsey Road, Moor Park",2000000,5,Detached,https://www.rightmove.co.uk/properties/86455083#/?channel=RES_BUY,"Robsons, Moor Park",Initial entry,2023-10-09,,2023-10-21,"Pinner, Middlesex"
86458728,1,"Beulah Road, Sutton, SM1",590000,3,Terraced,https://www.rightmove.co.uk/properties/86458728#/?channel=RES_BUY,"LSL Land & New Homes, New Homes covering the South",Initial entry,2023-10-09,,2023-10-21,"Sutton, Surrey"
86465547,1,"Dudley Gardens, Harrow, HA2",575000,3,Terraced,https://www.rightmove.co.uk/properties/86465547#/?channel=RES_BUY,"Purplebricks, covering Harrow",Initial entry,2023-10-09,,2023-10-21,"Pinner, Middlesex"
